PUBCHEM_CID,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumValenceElectrons,NumSpiroAtoms,NumHeterocycles,NumAmideBonds,Label
2543587,352.48800000000006,4.786140000000003,0.0,6.0,43.6,4.0,4.0,2.0,2.0,0.0,6.0,4.0,24.0,0.0,0.0,0.0,120.0,0.0,2.0,0.0,0
645493,492.6240000000004,4.001140000000003,1.0,8.0,106.0,6.0,3.0,1.0,2.0,2.0,9.0,5.0,36.0,2.0,1.0,1.0,192.0,0.0,3.0,0.0,0
3234399,410.4550000000002,3.362300000000002,0.0,9.0,88.36000000000001,7.0,4.0,1.0,3.0,0.0,9.0,4.0,29.0,0.0,0.0,0.0,148.0,0.0,3.0,0.0,0
2672846,344.39200000000005,2.9354000000000013,1.0,4.0,79.62,4.0,3.0,2.0,1.0,0.0,7.0,3.0,24.0,0.0,0.0,0.0,124.0,0.0,1.0,1.0,0
1972861,389.48,3.8323800000000015,0.0,5.0,56.57,3.0,2.0,2.0,0.0,1.0,6.0,4.0,28.0,2.0,0.0,2.0,140.0,0.0,2.0,1.0,0
3233891,335.3670000000001,1.9916,0.0,7.0,74.83,4.0,4.0,1.0,3.0,0.0,7.0,4.0,25.0,0.0,0.0,0.0,126.0,0.0,3.0,0.0,0
2999437,416.4620000000001,3.6876000000000015,1.0,6.0,83.78,5.0,4.0,2.0,2.0,0.0,8.0,5.0,30.0,1.0,0.0,1.0,148.0,0.0,3.0,3.0,0
3233839,292.342,3.159300000000001,1.0,5.0,59.93,5.0,3.0,1.0,2.0,0.0,5.0,3.0,22.0,0.0,0.0,0.0,110.0,0.0,2.0,0.0,0
655629,239.25200000000004,1.8757,2.0,4.0,79.53,4.0,2.0,0.0,2.0,0.0,6.0,2.0,16.0,0.0,0.0,0.0,84.0,0.0,2.0,0.0,0
650976,429.46900000000016,2.576900000000001,2.0,8.0,111.16,5.0,1.0,1.0,0.0,0.0,8.0,3.0,31.0,2.0,1.0,1.0,166.0,0.0,1.0,0.0,0
3234162,351.4100000000002,2.4643,1.0,7.0,81.93,5.0,3.0,1.0,2.0,1.0,7.0,4.0,26.0,1.0,0.0,1.0,134.0,0.0,3.0,0.0,0
664125,363.44600000000014,3.0681800000000017,1.0,6.0,86.84,2.0,3.0,1.0,2.0,1.0,7.0,5.0,26.0,2.0,2.0,0.0,130.0,1.0,2.0,0.0,0
651867,289.33500000000004,1.1193,2.0,6.0,80.72999999999999,4.0,2.0,1.0,1.0,1.0,6.0,3.0,21.0,1.0,0.0,1.0,112.0,0.0,2.0,0.0,0
5309793,409.57700000000017,3.166120000000001,1.0,5.0,79.36999999999999,5.0,2.0,1.0,1.0,1.0,8.0,3.0,27.0,1.0,0.0,1.0,148.0,0.0,2.0,1.0,0
2159405,350.4000000000001,1.0187999999999997,1.0,8.0,95.34,7.0,2.0,1.0,1.0,0.0,9.0,2.0,24.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0
2232224,270.332,3.512800000000002,1.0,3.0,51.22,6.0,2.0,1.0,1.0,0.0,4.0,2.0,20.0,0.0,0.0,0.0,104.0,0.0,1.0,1.0,0
656105,429.52500000000015,2.1573200000000003,1.0,8.0,92.65,5.0,3.0,1.0,2.0,1.0,10.0,4.0,30.0,1.0,0.0,1.0,158.0,0.0,3.0,1.0,0
118380769,344.80600000000004,3.4663000000000013,4.0,4.0,108.72,4.0,3.0,1.0,2.0,0.0,8.0,3.0,24.0,0.0,0.0,0.0,124.0,0.0,2.0,2.0,1
645546,408.48100000000017,2.4493,1.0,6.0,75.94,7.0,3.0,2.0,1.0,1.0,8.0,4.0,30.0,1.0,0.0,1.0,156.0,0.0,2.0,1.0,0
651176,352.8470000000001,3.425200000000002,0.0,7.0,69.9,6.0,2.0,1.0,1.0,1.0,8.0,3.0,23.0,1.0,1.0,0.0,122.0,0.0,1.0,0.0,0
658171,328.3930000000002,3.3571800000000023,0.0,6.0,76.12,4.0,2.0,0.0,2.0,0.0,6.0,3.0,23.0,1.0,1.0,0.0,118.0,0.0,2.0,0.0,0
665361,464.54700000000025,2.7573100000000004,1.0,8.0,106.52,4.0,4.0,1.0,3.0,1.0,9.0,5.0,33.0,1.0,0.0,1.0,170.0,0.0,4.0,0.0,0
183351,116.11999999999998,-1.0648000000000006,2.0,3.0,66.56,0.0,0.0,0.0,0.0,1.0,4.0,1.0,8.0,1.0,0.0,1.0,46.0,0.0,1.0,1.0,0
3240402,499.6590000000004,1.0255200000000022,1.0,9.0,113.84,11.0,2.0,0.0,2.0,1.0,12.0,3.0,33.0,1.0,0.0,1.0,184.0,0.0,3.0,1.0,0
893505,308.38800000000003,2.0516,1.0,6.0,84.31,3.0,2.0,1.0,1.0,0.0,8.0,3.0,20.0,1.0,0.0,1.0,104.0,0.0,2.0,0.0,0
1891182,388.2460000000001,3.0296200000000013,0.0,6.0,60.400000000000006,2.0,4.0,1.0,3.0,0.0,7.0,4.0,23.0,0.0,0.0,0.0,114.0,0.0,3.0,0.0,0
3234190,369.47500000000014,3.4566000000000017,1.0,8.0,72.7,5.0,4.0,0.0,4.0,0.0,8.0,4.0,25.0,0.0,0.0,0.0,126.0,0.0,4.0,0.0,0
2093872,274.309,1.4499399999999998,1.0,7.0,85.07000000000001,2.0,3.0,0.0,3.0,0.0,8.0,3.0,19.0,0.0,0.0,0.0,96.0,0.0,3.0,1.0,0
16758760,626.6120000000002,-0.7850999999999932,2.0,15.0,213.86,8.0,0.0,0.0,0.0,4.0,16.0,4.0,44.0,4.0,2.0,2.0,244.0,0.0,2.0,2.0,0
135450658,394.4780000000002,1.93102,2.0,8.0,114.04,6.0,2.0,0.0,2.0,0.0,10.0,3.0,26.0,1.0,1.0,0.0,138.0,0.0,2.0,1.0,0
3620360,296.3230000000001,0.7141,1.0,6.0,84.94,5.0,1.0,1.0,0.0,1.0,7.0,2.0,21.0,1.0,0.0,1.0,116.0,0.0,1.0,1.0,0
3241408,451.59600000000006,3.3015000000000017,1.0,7.0,71.64,10.0,4.0,1.0,3.0,0.0,8.0,4.0,32.0,0.0,0.0,0.0,168.0,0.0,3.0,1.0,0
651144,365.3890000000001,2.763720000000001,1.0,6.0,90.29,4.0,3.0,1.0,2.0,0.0,7.0,3.0,27.0,0.0,0.0,0.0,138.0,0.0,2.0,1.0,0
2920510,383.47300000000007,3.6385000000000014,1.0,6.0,77.25,8.0,3.0,2.0,1.0,0.0,7.0,3.0,27.0,0.0,0.0,0.0,140.0,0.0,1.0,1.0,0
1086635,317.374,1.74264,1.0,7.0,85.32000000000001,5.0,3.0,0.0,3.0,0.0,8.0,3.0,22.0,0.0,0.0,0.0,114.0,0.0,3.0,1.0,0
648292,335.3890000000001,1.2202999999999995,1.0,8.0,91.16,7.0,2.0,1.0,1.0,0.0,9.0,3.0,23.0,1.0,0.0,1.0,122.0,0.0,2.0,1.0,0
2982548,268.313,0.0188000000000003,0.0,5.0,66.92000000000002,3.0,0.0,0.0,0.0,2.0,6.0,2.0,19.0,2.0,0.0,2.0,106.0,0.0,2.0,2.0,0
4936,350.4800000000001,3.919200000000002,0.0,4.0,44.760000000000005,6.0,1.0,1.0,0.0,1.0,5.0,2.0,24.0,1.0,1.0,0.0,132.0,0.0,0.0,0.0,0
3236464,328.39000000000004,0.5731000000000002,2.0,5.0,101.57,7.0,1.0,1.0,0.0,0.0,8.0,1.0,22.0,0.0,0.0,0.0,122.0,0.0,0.0,2.0,0
1319630,412.4900000000002,2.948100000000001,0.0,6.0,60.25,6.0,3.0,2.0,1.0,1.0,8.0,4.0,29.0,1.0,0.0,1.0,150.0,0.0,2.0,1.0,0
2219871,305.359,1.3407999999999998,1.0,4.0,79.37,5.0,2.0,1.0,1.0,0.0,7.0,2.0,21.0,0.0,0.0,0.0,110.0,0.0,1.0,1.0,0
654018,178.147,1.3679,2.0,3.0,79.11999999999999,2.0,2.0,0.0,2.0,0.0,5.0,2.0,13.0,0.0,0.0,0.0,66.0,0.0,2.0,0.0,0
7505,103.12399999999997,1.55828,0.0,1.0,23.79,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0
3238825,438.9340000000001,4.167400000000003,1.0,4.0,48.470000000000006,6.0,3.0,2.0,1.0,1.0,7.0,4.0,31.0,1.0,0.0,1.0,160.0,0.0,2.0,1.0,0
2998422,326.444,3.5408000000000017,2.0,3.0,58.95,7.0,2.0,1.0,1.0,0.0,5.0,2.0,24.0,0.0,0.0,0.0,128.0,0.0,1.0,2.0,0
11972251,412.4860000000001,2.2596,2.0,6.0,80.26,4.0,1.0,1.0,0.0,3.0,7.0,6.0,30.0,5.0,1.0,4.0,160.0,1.0,4.0,0.0,0
2857421,349.2610000000001,3.774400000000004,0.0,3.0,25.24,2.0,2.0,1.0,1.0,1.0,5.0,4.0,23.0,2.0,0.0,2.0,120.0,0.0,3.0,0.0,0
880829,341.48,4.162210000000004,0.0,5.0,38.13,4.0,2.0,1.0,1.0,1.0,5.0,3.0,24.0,1.0,0.0,1.0,126.0,0.0,2.0,0.0,0
776754,278.311,3.495700000000001,1.0,3.0,51.22,3.0,3.0,2.0,1.0,0.0,4.0,3.0,21.0,0.0,0.0,0.0,104.0,0.0,1.0,1.0,0
3239666,387.52400000000006,3.320400000000002,1.0,4.0,71.53,7.0,1.0,0.0,1.0,2.0,6.0,3.0,28.0,2.0,1.0,1.0,154.0,0.0,2.0,2.0,0
645048,408.4980000000003,3.213420000000002,1.0,6.0,63.93000000000001,7.0,3.0,2.0,1.0,1.0,6.0,4.0,30.0,1.0,0.0,1.0,158.0,0.0,2.0,0.0,0
1238329,470.5910000000002,4.182300000000003,0.0,7.0,77.84,7.0,3.0,2.0,1.0,1.0,8.0,4.0,33.0,1.0,0.0,1.0,176.0,0.0,2.0,0.0,0
3245058,413.5000000000002,0.5475000000000008,2.0,6.0,124.70000000000002,5.0,1.0,0.0,1.0,2.0,11.0,3.0,28.0,2.0,0.0,2.0,156.0,0.0,3.0,2.0,0
2235773,439.37500000000006,3.354300000000002,0.0,4.0,49.85000000000001,6.0,2.0,2.0,0.0,1.0,7.0,3.0,26.0,1.0,0.0,1.0,140.0,0.0,1.0,0.0,0
3565,200.241,2.2386,2.0,2.0,48.38,0.0,2.0,1.0,1.0,0.0,3.0,3.0,15.0,1.0,0.0,1.0,76.0,0.0,2.0,0.0,0
651055,168.19599999999997,0.8929600000000002,1.0,3.0,55.120000000000005,2.0,1.0,0.0,1.0,0.0,4.0,1.0,12.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,0
2565794,370.265,3.862840000000002,1.0,7.0,82.76,4.0,3.0,1.0,2.0,0.0,9.0,3.0,23.0,0.0,0.0,0.0,120.0,0.0,2.0,0.0,0
3241725,357.4100000000002,2.900120000000001,0.0,6.0,68.04,5.0,2.0,1.0,1.0,2.0,7.0,4.0,26.0,2.0,0.0,2.0,138.0,0.0,3.0,1.0,0
2998907,344.44,2.1301999999999994,1.0,5.0,75.19,6.0,2.0,1.0,1.0,1.0,7.0,3.0,24.0,1.0,0.0,1.0,126.0,0.0,2.0,2.0,0
54679517,376.37200000000007,1.8899,3.0,6.0,117.07999999999998,3.0,4.0,2.0,2.0,0.0,8.0,4.0,28.0,0.0,0.0,0.0,140.0,0.0,2.0,1.0,0
3244158,351.40900000000016,1.6454999999999995,1.0,7.0,81.93,4.0,3.0,1.0,2.0,0.0,9.0,4.0,23.0,1.0,0.0,1.0,120.0,0.0,3.0,0.0,0
3237331,413.50300000000016,2.571400000000001,1.0,8.0,99.0,8.0,3.0,1.0,2.0,0.0,9.0,3.0,29.0,0.0,0.0,0.0,152.0,0.0,2.0,1.0,0
3233687,387.44300000000015,2.976400000000001,0.0,7.0,73.14000000000001,5.0,4.0,2.0,2.0,0.0,7.0,4.0,29.0,0.0,0.0,0.0,146.0,0.0,2.0,0.0,0
118365230,382.42400000000015,2.551,3.0,5.0,112.24,5.0,3.0,1.0,2.0,0.0,9.0,3.0,28.0,0.0,0.0,0.0,146.0,0.0,2.0,3.0,1
3246778,354.45000000000016,3.9528000000000025,1.0,4.0,50.8,6.0,2.0,2.0,0.0,1.0,5.0,3.0,26.0,1.0,0.0,1.0,138.0,0.0,1.0,1.0,0
2998292,495.57600000000025,3.916400000000002,2.0,7.0,102.12,11.0,3.0,2.0,1.0,1.0,9.0,4.0,36.0,1.0,0.0,1.0,192.0,0.0,2.0,1.0,0
6603708,305.37100000000004,-0.4470999999999983,2.0,7.0,80.62000000000002,7.0,0.0,0.0,0.0,2.0,7.0,2.0,21.0,2.0,0.0,2.0,124.0,0.0,2.0,0.0,0
664728,363.4170000000001,4.356220000000003,1.0,6.0,69.41,6.0,4.0,2.0,2.0,0.0,6.0,4.0,27.0,0.0,0.0,0.0,138.0,0.0,2.0,0.0,1
3245700,428.5360000000003,3.609440000000003,0.0,5.0,50.48,2.0,4.0,2.0,2.0,1.0,6.0,5.0,32.0,1.0,0.0,1.0,164.0,0.0,3.0,1.0,1
656209,359.451,2.3327600000000004,2.0,4.0,88.16,6.0,2.0,1.0,1.0,0.0,7.0,2.0,25.0,0.0,0.0,0.0,132.0,0.0,1.0,2.0,0
656349,468.00400000000025,4.024000000000003,1.0,10.0,91.16,11.0,3.0,1.0,2.0,0.0,11.0,3.0,30.0,0.0,0.0,0.0,160.0,0.0,2.0,0.0,0
911208,221.56900000000005,2.6301,1.0,2.0,41.57,0.0,2.0,0.0,2.0,0.0,7.0,2.0,14.0,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0
118404570,433.9150000000001,3.820500000000002,2.0,5.0,79.38000000000001,4.0,2.0,1.0,1.0,1.0,9.0,4.0,30.0,2.0,0.0,2.0,160.0,0.0,3.0,2.0,1
656216,262.31199999999995,4.081600000000002,3.0,3.0,44.29,1.0,3.0,3.0,0.0,0.0,3.0,4.0,20.0,1.0,0.0,1.0,98.0,0.0,1.0,0.0,0
135414570,341.23,3.141720000000001,1.0,4.0,54.98,4.0,2.0,1.0,1.0,0.0,6.0,2.0,19.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0
1247127,313.401,2.2919400000000003,0.0,4.0,49.580000000000005,4.0,2.0,1.0,1.0,1.0,5.0,3.0,23.0,1.0,0.0,1.0,122.0,0.0,2.0,1.0,0
3245403,443.6410000000001,3.3880200000000027,0.0,7.0,70.58000000000001,5.0,2.0,1.0,1.0,1.0,10.0,3.0,27.0,1.0,0.0,1.0,146.0,0.0,2.0,1.0,0
653985,399.4190000000001,4.225400000000002,1.0,6.0,68.02000000000001,6.0,3.0,0.0,3.0,0.0,10.0,3.0,26.0,0.0,0.0,0.0,136.0,0.0,3.0,1.0,0
2033526,397.4560000000002,2.7139000000000006,1.0,5.0,88.06999999999998,1.0,1.0,1.0,0.0,0.0,8.0,4.0,28.0,3.0,0.0,3.0,144.0,0.0,3.0,3.0,0
666704,312.321,3.1883000000000017,0.0,5.0,61.830000000000005,5.0,2.0,2.0,0.0,0.0,5.0,3.0,23.0,1.0,0.0,1.0,118.0,0.0,1.0,0.0,0
644704,246.69700000000003,3.295720000000001,1.0,2.0,41.99,2.0,2.0,1.0,1.0,0.0,4.0,2.0,17.0,0.0,0.0,0.0,86.0,0.0,1.0,1.0,0
2946726,237.211,0.0272000000000001,2.0,4.0,84.86000000000001,3.0,1.0,1.0,0.0,0.0,6.0,2.0,17.0,1.0,0.0,1.0,90.0,0.0,1.0,1.0,0
648537,223.301,1.6578999999999997,2.0,5.0,58.04,4.0,2.0,0.0,2.0,0.0,5.0,2.0,15.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,0
2979873,345.39900000000017,1.4010199999999997,0.0,5.0,70.16,3.0,1.0,1.0,0.0,2.0,7.0,3.0,25.0,2.0,0.0,2.0,134.0,0.0,2.0,3.0,0
588,113.12,-1.2268999999999994,1.0,3.0,58.69,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,1.0,0.0,1.0,44.0,0.0,1.0,1.0,0
1305960,411.4470000000001,0.5146999999999993,1.0,10.0,116.7,5.0,4.0,1.0,3.0,0.0,11.0,4.0,29.0,0.0,0.0,0.0,148.0,0.0,3.0,1.0,0
5914219,235.283,2.573500000000001,1.0,4.0,58.89,5.0,1.0,1.0,0.0,0.0,4.0,1.0,17.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0
651098,452.51100000000014,3.0111,2.0,6.0,109.86,8.0,2.0,1.0,1.0,1.0,9.0,4.0,33.0,2.0,1.0,1.0,174.0,0.0,2.0,3.0,0
2999547,344.82700000000006,4.433040000000003,0.0,6.0,56.22,3.0,4.0,1.0,3.0,0.0,7.0,4.0,23.0,0.0,0.0,0.0,116.0,0.0,3.0,0.0,0
1473969,374.676,4.733000000000002,1.0,2.0,46.17,4.0,2.0,2.0,0.0,0.0,7.0,2.0,22.0,0.0,0.0,0.0,114.0,0.0,0.0,1.0,1
655191,387.436,3.424400000000002,1.0,5.0,71.0,4.0,2.0,2.0,0.0,1.0,8.0,3.0,27.0,1.0,0.0,1.0,140.0,0.0,1.0,2.0,0
2979250,386.9270000000001,3.669400000000001,2.0,3.0,47.61000000000001,7.0,2.0,2.0,0.0,1.0,6.0,3.0,27.0,1.0,0.0,1.0,144.0,0.0,1.0,2.0,0
3235453,290.326,3.2446800000000016,0.0,5.0,65.95,4.0,3.0,1.0,2.0,0.0,5.0,3.0,22.0,0.0,0.0,0.0,108.0,0.0,2.0,0.0,0
5310864,269.344,2.9354000000000013,1.0,2.0,46.17,2.0,1.0,1.0,0.0,2.0,3.0,3.0,20.0,2.0,2.0,0.0,104.0,0.0,0.0,1.0,0
1715307,356.3300000000001,3.214500000000002,0.0,7.0,76.36000000000001,4.0,3.0,2.0,1.0,0.0,7.0,4.0,26.0,1.0,0.0,1.0,134.0,0.0,2.0,0.0,0
644686,348.4720000000001,2.132,1.0,6.0,69.03999999999999,9.0,2.0,1.0,1.0,0.0,7.0,2.0,24.0,0.0,0.0,0.0,130.0,0.0,1.0,1.0,0
666075,396.45000000000016,4.2311200000000015,2.0,4.0,82.11,4.0,4.0,2.0,2.0,0.0,6.0,5.0,30.0,1.0,0.0,1.0,148.0,0.0,3.0,1.0,0
6604774,505.0140000000004,4.016100000000003,2.0,5.0,78.87,5.0,2.0,2.0,0.0,3.0,7.0,7.0,36.0,5.0,3.0,2.0,186.0,1.0,2.0,1.0,0
3035672,293.45400000000006,4.888900000000005,0.0,1.0,3.24,6.0,2.0,2.0,0.0,1.0,1.0,3.0,22.0,1.0,0.0,1.0,116.0,0.0,1.0,0.0,0
3229926,360.465,4.020260000000002,1.0,6.0,60.040000000000006,6.0,4.0,1.0,3.0,0.0,6.0,4.0,27.0,0.0,0.0,0.0,138.0,0.0,3.0,0.0,1
651726,325.4380000000001,1.7867,1.0,8.0,88.08000000000001,6.0,1.0,0.0,1.0,0.0,8.0,1.0,22.0,0.0,0.0,0.0,122.0,0.0,1.0,0.0,0
2831759,379.9130000000001,2.2648,2.0,4.0,61.440000000000005,6.0,2.0,2.0,0.0,1.0,7.0,3.0,25.0,1.0,0.0,1.0,134.0,0.0,1.0,0.0,0
3239073,340.44500000000016,1.3730999999999998,1.0,4.0,75.71000000000001,6.0,1.0,1.0,0.0,1.0,7.0,2.0,23.0,1.0,0.0,1.0,128.0,0.0,1.0,1.0,0
5282759,282.4679999999999,6.108500000000007,1.0,1.0,37.3,15.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0
3233337,479.465,5.160400000000005,1.0,2.0,52.650000000000006,2.0,1.0,1.0,0.0,2.0,11.0,3.0,33.0,2.0,0.0,2.0,184.0,1.0,2.0,3.0,0
658832,299.421,1.95609,2.0,6.0,69.28,5.0,1.0,0.0,1.0,1.0,7.0,2.0,19.0,1.0,0.0,1.0,104.0,0.0,2.0,1.0,0
135423535,251.326,2.4374,1.0,4.0,58.89,3.0,0.0,0.0,0.0,1.0,4.0,2.0,18.0,2.0,1.0,1.0,100.0,0.0,1.0,0.0,0
788168,250.685,2.9132000000000016,1.0,3.0,51.1,1.0,2.0,1.0,1.0,0.0,5.0,2.0,17.0,0.0,0.0,0.0,88.0,0.0,1.0,1.0,0
652194,302.40300000000013,2.7272000000000007,1.0,5.0,67.77000000000001,6.0,2.0,1.0,1.0,0.0,6.0,2.0,21.0,0.0,0.0,0.0,110.0,0.0,1.0,1.0,0
1149778,178.14,-3.0132,4.0,6.0,107.22,2.0,0.0,0.0,0.0,1.0,6.0,1.0,12.0,1.0,0.0,1.0,70.0,0.0,1.0,0.0,0
2919352,272.29999999999995,2.252700000000001,1.0,3.0,63.6,4.0,1.0,1.0,0.0,1.0,4.0,3.0,20.0,2.0,2.0,0.0,104.0,0.0,0.0,0.0,0
16759299,250.3859999999999,2.2618,0.0,2.0,23.550000000000004,2.0,0.0,0.0,0.0,3.0,3.0,3.0,18.0,3.0,0.0,3.0,102.0,0.0,3.0,1.0,0
90645270,406.89300000000014,2.857100000000001,3.0,5.0,96.17,5.0,2.0,1.0,1.0,0.0,9.0,3.0,28.0,1.0,0.0,1.0,150.0,0.0,2.0,2.0,1
656371,398.8240000000001,2.2962000000000007,2.0,7.0,124.79,5.0,2.0,2.0,0.0,0.0,10.0,2.0,26.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0
2155331,443.5500000000002,3.2809000000000017,1.0,8.0,86.35999999999999,8.0,3.0,1.0,2.0,0.0,9.0,4.0,30.0,1.0,0.0,1.0,156.0,0.0,3.0,1.0,0
3237967,431.4920000000002,3.209520000000002,1.0,6.0,86.24000000000001,8.0,4.0,2.0,2.0,0.0,7.0,4.0,32.0,0.0,0.0,0.0,164.0,0.0,2.0,1.0,0
2933598,271.316,2.3968000000000007,0.0,3.0,46.61,2.0,1.0,1.0,0.0,1.0,4.0,3.0,20.0,2.0,1.0,1.0,104.0,0.0,1.0,2.0,0
2591961,444.50000000000017,3.3306000000000022,0.0,4.0,57.690000000000005,5.0,2.0,2.0,0.0,1.0,10.0,3.0,29.0,1.0,0.0,1.0,156.0,0.0,1.0,1.0,0
889085,330.33600000000007,3.1342000000000017,0.0,6.0,71.06,6.0,2.0,2.0,0.0,0.0,6.0,2.0,24.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0
2869016,415.4460000000001,3.407500000000001,1.0,6.0,80.23000000000002,4.0,2.0,2.0,0.0,1.0,9.0,4.0,29.0,2.0,0.0,2.0,150.0,0.0,2.0,2.0,0
1102157,353.4250000000002,1.4163,1.0,6.0,88.6,4.0,2.0,1.0,1.0,1.0,9.0,3.0,23.0,1.0,0.0,1.0,122.0,0.0,2.0,1.0,0
2282660,300.15200000000004,3.2760000000000007,2.0,2.0,66.4,5.0,1.0,1.0,0.0,0.0,5.0,1.0,17.0,0.0,0.0,0.0,92.0,0.0,0.0,1.0,0
3038,305.16400000000004,0.2882000000000006,2.0,4.0,120.32,2.0,1.0,1.0,0.0,0.0,10.0,1.0,16.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0
3237778,438.5280000000001,2.68252,0.0,7.0,80.81000000000002,8.0,3.0,0.0,3.0,1.0,8.0,4.0,32.0,1.0,0.0,1.0,170.0,0.0,4.0,1.0,0
3243920,310.394,1.97504,1.0,5.0,69.56,8.0,1.0,0.0,1.0,0.0,6.0,1.0,22.0,0.0,0.0,0.0,124.0,0.0,1.0,1.0,0
751080,311.36,3.249900000000002,1.0,3.0,46.92,5.0,3.0,2.0,1.0,0.0,5.0,3.0,23.0,0.0,0.0,0.0,118.0,0.0,1.0,1.0,0
2366703,242.23399999999995,1.3311000000000002,1.0,4.0,68.0,2.0,3.0,1.0,2.0,0.0,5.0,3.0,18.0,0.0,0.0,0.0,90.0,0.0,2.0,0.0,0
660360,381.8630000000001,2.828000000000001,0.0,4.0,43.86000000000001,4.0,2.0,2.0,0.0,1.0,6.0,4.0,27.0,2.0,0.0,2.0,138.0,0.0,2.0,2.0,0
715100,339.41700000000014,0.8637000000000004,0.0,6.0,73.54,4.0,2.0,1.0,1.0,1.0,8.0,3.0,23.0,1.0,0.0,1.0,126.0,0.0,2.0,0.0,0
757598,277.314,2.9593000000000007,1.0,2.0,23.47,6.0,2.0,2.0,0.0,0.0,4.0,2.0,20.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0
2999400,488.6350000000003,3.4353000000000025,1.0,7.0,93.53000000000002,10.0,3.0,2.0,1.0,1.0,10.0,4.0,33.0,1.0,1.0,0.0,176.0,0.0,1.0,1.0,0
1256544,435.50500000000017,4.136300000000003,0.0,6.0,85.53000000000002,8.0,4.0,3.0,1.0,0.0,8.0,4.0,31.0,0.0,0.0,0.0,158.0,0.0,1.0,0.0,0
667241,364.8040000000002,3.626000000000003,2.0,4.0,61.8,5.0,2.0,2.0,0.0,1.0,7.0,3.0,25.0,1.0,0.0,1.0,132.0,0.0,1.0,0.0,0
669286,267.394,2.780900000000001,0.0,2.0,37.38,4.0,1.0,1.0,0.0,1.0,4.0,2.0,18.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0
266921,112.092,-0.6270000000000002,2.0,3.0,70.67,2.0,1.0,0.0,1.0,0.0,5.0,1.0,8.0,0.0,0.0,0.0,42.0,0.0,1.0,1.0,0
3241361,396.8960000000002,3.4015000000000013,2.0,4.0,88.41,7.0,2.0,1.0,1.0,1.0,8.0,3.0,26.0,1.0,1.0,0.0,140.0,0.0,1.0,1.0,0
117892659,579.0070000000003,5.538040000000005,1.0,8.0,106.26000000000002,5.0,5.0,2.0,3.0,1.0,12.0,6.0,41.0,1.0,0.0,1.0,210.0,0.0,4.0,1.0,1
649912,336.4760000000001,2.632900000000001,0.0,3.0,57.690000000000005,6.0,0.0,0.0,0.0,2.0,5.0,2.0,24.0,2.0,0.0,2.0,136.0,0.0,2.0,2.0,0
5307901,396.49400000000014,3.7714000000000025,0.0,5.0,41.370000000000005,4.0,4.0,3.0,1.0,1.0,5.0,5.0,30.0,1.0,0.0,1.0,150.0,0.0,2.0,0.0,0
5307972,220.301,1.7567,1.0,5.0,55.040000000000006,3.0,2.0,1.0,1.0,0.0,5.0,2.0,15.0,0.0,0.0,0.0,78.0,0.0,1.0,0.0,0
645529,467.5690000000003,1.647199999999999,1.0,6.0,117.0,6.0,2.0,1.0,1.0,2.0,11.0,4.0,31.0,2.0,1.0,1.0,168.0,0.0,2.0,1.0,0
847858,336.8080000000001,2.606700000000001,1.0,8.0,93.96,4.0,3.0,1.0,2.0,0.0,9.0,3.0,22.0,0.0,0.0,0.0,114.0,0.0,2.0,0.0,0
3240157,390.4430000000001,3.245620000000001,1.0,5.0,84.42,6.0,3.0,2.0,1.0,0.0,7.0,3.0,29.0,0.0,0.0,0.0,148.0,0.0,1.0,2.0,0
5308566,429.5020000000001,3.109700000000001,1.0,8.0,81.81,6.0,4.0,2.0,2.0,0.0,10.0,4.0,29.0,0.0,0.0,0.0,148.0,0.0,2.0,1.0,0
3241254,332.3810000000001,3.026010000000001,1.0,6.0,69.39,4.0,3.0,1.0,2.0,0.0,7.0,3.0,23.0,0.0,0.0,0.0,120.0,0.0,2.0,0.0,0
2950692,370.4570000000001,2.28092,2.0,8.0,106.26,6.0,2.0,1.0,1.0,1.0,8.0,3.0,27.0,1.0,0.0,1.0,144.0,0.0,2.0,0.0,0
654249,390.44300000000015,3.5165000000000024,1.0,5.0,88.33,6.0,3.0,1.0,2.0,1.0,7.0,4.0,29.0,1.0,1.0,0.0,148.0,0.0,2.0,2.0,0
